Collection ID	10825
Type	SpectraCollection
Description	48,VeVe,Rat,Urine (1)
Processing log	Standardized ppm range to 11.6:0.0007:-2.0. Set reference [0.030000,-0.030000]. Fix baseline (lambda: 200.000000). Cropped ranges: 9.8,0.14. Zeroed ranges: 6.01,5.54;5.0,4.72;4.01,3.92;3.86,3.82. Sum normalized to 1000.0.  Extracted residual after subtracting peaks for:  U6.837 (13), U6.824 (14).
Base sample ID	20509	20526	20539	20590	20592	20648	20690	20715	20819	20826	20837
Time	48	48	48	48	48	48	48	48	48	48	48
Classification	VeVe	VeVe	VeVe	VeVe	VeVe	VeVe	VeVe	VeVe	VeVe	VeVe	VeVe
Sample ID	Urine	Urine	Urine	Urine	Urine	Urine	Urine	Urine	Urine	Urine	Urine
Subject ID	20	21	19	24	22	23	44	46	47	45	43
Sample Description											
Weight											
Units of weight											
Species	Rat	Rat	Rat	Rat	Rat	Rat	Rat	Rat	Rat	Rat	Rat
X	Y1	Y2	Y3	Y4	Y5	Y6	Y7	Y8	Y9	Y10	Y11
9.695300	-0.000766	0.000313	0.000453	-0.000089	0.000729	-0.000166	-0.000310	-0.000157	-0.000159	-0.000483	-0.000274
9.694600	-0.000201	-0.000620	-0.000847	-0.000234	-0.000440	-0.000473	0.000081	-0.000113	-0.000073	-0.000086	0.000307
9.693900	-0.000113	0.000327	-0.000003	0.000468	-0.000118	-0.000230	0.000407	-0.000285	0.000444	0.000022	0.000616
9.693200	-0.000824	-0.000227	0.000135	0.000941	0.000022	0.000597	0.000253	-0.000048	0.000608	0.000114	-0.000265
9.692500	-0.000462	0.000437	0.000054	0.000151	0.000748	-0.000220	-0.000123	-0.000348	-0.000209	-0.000097	-0.000062
9.691800	-0.000756	0.000031	-0.000072	0.000528	-0.000221	-0.000257	0.000279	-0.000189	0.000100	0.000365	0.000527
9.691100	-0.000646	-0.000210	-0.000445	0.000515	-0.000124	0.000232	-0.000390	0.000309	-0.000384	0.000681	0.000238
9.690400	-0.000339	0.000680	-0.000506	-0.000245	0.000144	-0.000244	-0.000525	0.000511	0.000586	0.000143	-0.000403
9.689700	0.000072	0.000200	0.000190	-0.000926	-0.000833	0.000004	-0.000667	0.000101	-0.000263	0.000248	-0.000339
9.689000	0.000542	-0.001137	0.000110	-0.001323	-0.000593	0.000501	0.000268	0.000568	-0.001102	-0.000037	0.000140
9.688300	0.000390	-0.000931	-0.000124	-0.000726	-0.000313	-0.000369	0.000121	0.000138	-0.000290	0.000124	0.000310
9.687600	-0.000452	-0.000468	0.000075	0.000754	0.000096	-0.000270	0.000453	0.000230	0.000193	-0.000259	-0.000153
9.686900	-0.000474	0.000521	0.000295	0.000850	-0.000584	0.000620	-0.000148	0.000813	0.000330	-0.000044	-0.000344
9.686200	0.000030	-0.000521	-0.000275	0.000385	-0.000573	0.000340	-0.000182	-0.000273	0.000617	0.000427	-0.000047
9.685500	0.000227	-0.000471	-0.000472	0.000353	-0.000483	0.000087	0.000758	-0.000430	0.000649	0.000369	0.000003
9.684800	0.000656	-0.000095	-0.000066	0.000352	-0.000341	-0.000357	0.000554	0.000347	-0.000053	0.000331	-0.000604
9.684100	-0.000052	0.000182	-0.000127	0.000153	-0.000286	-0.000139	-0.000181	-0.000477	-0.000228	-0.000648	0.000086
9.683400	-0.000110	0.000577	0.000624	0.000426	-0.000227	0.000410	0.000251	-0.000061	-0.000847	0.000138	0.000945
9.682700	0.000592	-0.000211	0.000710	0.000278	-0.000175	0.000037	-0.000409	-0.000539	-0.000347	0.000869	0.000420
9.682000	0.001036	-0.000074	0.000058	0.000049	0.000285	0.000130	-0.000798	-0.000393	-0.000309	0.000551	0.000520
9.681300	0.000180	0.000234	-0.000337	0.000056	0.000581	0.001061	-0.000835	0.000515	-0.000222	-0.000283	0.000137
9.680600	-0.000197	0.001060	0.000242	0.001047	0.000387	0.000277	-0.000453	0.000606	-0.000173	0.000520	-0.000418
9.679900	-0.000251	0.000430	0.000212	0.000463	0.000245	-0.000162	0.000159	0.000575	-0.000205	0.001068	-0.000243
9.679200	0.000430	0.000257	0.000485	0.000296	0.000570	0.000330	0.000265	0.000211	-0.000209	-0.000113	-0.000034
9.678500	0.000586	0.000721	-0.000131	0.000117	-0.000309	0.000174	0.000227	-0.000007	0.000290	0.000560	-0.000265
9.677800	0.000043	-0.000066	0.000225	0.000025	0.000171	-0.000514	0.000032	-0.000070	0.000384	0.000422	0.000064
9.677100	0.000285	-0.000419	-0.000102	0.000035	-0.000955	-0.000364	0.000091	-0.000138	-0.000219	-0.000130	-0.000047
9.676400	-0.000390	-0.000314	-0.000691	-0.000586	-0.000645	0.000159	-0.000306	-0.000127	-0.000070	0.000093	-0.000463
9.675700	-0.000236	-0.000552	-0.000569	-0.000554	0.000211	-0.000826	-0.000093	-0.000337	-0.000339	-0.000004	0.000002
9.675000	-0.000639	-0.000449	-0.000828	-0.000680	0.000091	-0.000542	0.000098	-0.000239	0.000271	-0.000137	-0.000088
9.674300	-0.000117	-0.000112	-0.000154	-0.000646	-0.000495	0.000324	-0.000312	-0.000308	0.000368	-0.000410	0.000481
9.673600	-0.000523	-0.000708	0.000146	-0.001035	-0.000673	0.000789	0.000491	-0.000241	-0.000304	-0.000693	0.000183
9.672900	-0.000207	0.000368	0.000071	-0.000097	0.000174	-0.000189	-0.000051	-0.000254	0.000137	-0.000312	0.000147
9.672200	-0.000212	-0.000793	-0.000202	-0.000172	0.000373	-0.000394	-0.000417	-0.000045	-0.000157	0.000335	-0.000690
9.671500	-0.000175	-0.000342	0.000326	-0.000416	-0.000124	-0.000538	-0.000344	0.000117	-0.000174	-0.000226	0.000142
9.670800	0.000142	-0.000159	0.000339	-0.000057	-0.000164	-0.000355	-0.000867	-0.000201	0.000047	0.000003	0.000433
9.670100	0.000647	0.000301	0.000314	-0.000309	0.000236	-0.000304	-0.000559	-0.000600	-0.000065	-0.000130	-0.000258
9.669400	-0.000385	0.000408	0.000334	0.000213	0.000490	-0.000011	0.000620	-0.000827	0.000225	-0.000185	-0.000600
9.668700	-0.000212	0.000207	0.000518	-0.000078	-0.000541	0.000330	0.000376	-0.000095	0.000445	-0.000379	-0.000998
9.668000	-0.000523	-0.000147	0.000719	-0.000282	-0.000520	0.000516	-0.000105	-0.000059	-0.000286	-0.000247	-0.000351
9.667300	-0.000636	-0.000353	0.000319	0.000278	-0.000511	-0.000228	-0.000673	-0.000043	0.000230	-0.000436	-0.000618
9.666600	-0.000199	0.000437	-0.000303	0.000252	0.000437	0.000092	-0.000431	0.000003	0.000785	-0.000203	-0.000461
9.665900	-0.000515	0.000343	-0.001131	0.000031	0.000143	-0.000719	-0.000541	0.000091	-0.000477	-0.000003	0.000486
9.665200	0.000048	0.000069	-0.000817	-0.000061	-0.000524	-0.000156	-0.000069	-0.000280	-0.000681	0.000550	0.000218
9.664500	-0.000263	0.000327	-0.000006	-0.000617	-0.000565	-0.000732	0.001110	-0.000336	-0.000468	0.000177	0.000220
9.663800	0.000468	-0.000739	0.000200	-0.000852	-0.000074	-0.000048	0.000860	-0.000429	-0.000432	-0.000221	-0.000067
9.663100	-0.000108	0.000041	-0.000473	-0.000361	-0.000047	-0.000146	-0.000349	-0.000149	-0.000087	-0.000516	0.000060
9.662400	0.000576	0.001381	-0.000813	-0.000026	0.000141	-0.000118	-0.000172	-0.000012	-0.000331	-0.000688	-0.000073
9.661700	-0.000132	0.000167	-0.001016	-0.000122	0.000423	-0.000042	-0.000041	0.000294	-0.000387	-0.000230	0.000275
9.661000	-0.000416	0.000076	-0.000133	-0.000194	0.000448	0.000038	-0.000755	0.000443	-0.000280	0.000497	0.000430
9.660300	-0.001151	0.000000	-0.000320	-0.000047	-0.000074	0.000378	0.000108	-0.000009	-0.000177	0.000089	0.000044
9.659600	-0.000433	0.000568	-0.000064	-0.000344	-0.000420	0.000411	-0.000072	0.000042	0.000372	-0.000173	-0.000456
9.658900	-0.000120	-0.000743	0.000092	0.000159	-0.000386	-0.000357	0.000346	0.000087	0.000186	0.000606	-0.000543
9.658200	-0.000516	-0.001131	0.000084	0.000154	0.000022	-0.000466	0.001040	0.000283	0.000152	0.000405	-0.000322
9.657500	-0.000557	0.000726	-0.000461	-0.000182	-0.000460	0.000248	0.000708	0.000379	0.000310	-0.000463	-0.000597
9.656800	0.000128	0.000357	-0.000682	0.000046	-0.001302	-0.000679	0.000415	-0.000252	0.000372	-0.000371	-0.000646
9.656100	0.000196	-0.000119	-0.000678	0.000359	-0.000499	-0.001667	-0.000166	0.000174	-0.000360	-0.000083	0.000368
9.655400	0.000103	-0.000423	-0.000098	0.000456	0.000176	-0.001128	-0.000431	-0.000137	0.000095	-0.000497	-0.000426
9.654700	-0.000115	-0.000601	-0.000142	-0.000631	-0.000060	-0.000424	-0.001125	-0.000511	-0.000205	-0.000521	-0.000372
9.654000	-0.000227	-0.000414	0.000055	0.000445	0.000040	-0.000048	-0.000858	-0.000462	0.000392	-0.000725	-0.000920
9.653300	0.000489	-0.000633	-0.000049	0.000232	0.000381	-0.000217	0.000168	0.000131	0.000041	-0.001110	0.000224
9.652600	0.000161	-0.000963	0.000587	0.000335	0.000359	0.000025	0.000706	-0.000039	0.000174	-0.001012	0.000057
9.651900	0.000306	-0.000021	-0.000028	-0.000630	0.000197	0.000374	0.000139	-0.000837	-0.000293	-0.000120	-0.000889
9.651200	0.000645	0.000565	0.000344	0.000425	0.000810	0.000450	-0.000507	-0.000758	0.000162	0.000056	-0.000270
9.650500	0.000335	-0.000677	0.000499	0.001061	0.001270	0.000413	-0.000643	0.000350	0.000002	0.000522	0.000517
9.649800	0.000218	0.000324	-0.000130	0.001342	0.000380	-0.000497	-0.000639	0.000390	-0.000108	0.000512	0.000136
9.649100	0.000078	0.000630	0.000172	0.000559	0.001051	0.000291	-0.000036	0.000725	0.000343	0.000739	-0.000495
9.648400	-0.000164	0.000075	0.000718	-0.000571	-0.000146	-0.000628	0.000349	0.001210	-0.000062	0.000148	-0.000606
9.647700	0.000264	0.000553	0.000264	-0.000359	-0.000093	-0.000764	0.000311	0.001012	-0.000361	0.000261	0.000507
9.647000	0.000617	-0.000468	0.000611	0.000130	-0.000765	0.000449	0.000154	0.000197	0.000151	-0.000117	-0.000089
9.646300	0.000073	0.000486	-0.000170	-0.000358	0.000121	0.000247	-0.000335	0.000487	-0.000259	0.000432	-0.000451
9.645600	0.000077	0.000585	0.000052	0.000144	-0.000335	0.000072	0.000067	0.000128	0.000013	0.000345	-0.000540
9.644900	-0.000208	0.000030	0.000186	-0.000520	-0.000005	0.000167	0.000132	0.000341	0.000277	0.000276	-0.000566
9.644200	-0.000265	-0.000246	0.000702	-0.000007	-0.000479	0.000489	0.000013	0.000456	0.000760	0.000036	-0.000496
9.643500	-0.000075	0.000191	0.000561	0.000403	-0.000336	0.001228	-0.000377	0.000155	0.000512	-0.000080	-0.000256
9.642800	-0.000283	-0.000223	-0.000206	-0.000475	0.000308	0.000768	0.000182	-0.000054	0.000554	0.000206	0.001004
9.642100	0.000039	-0.000227	0.000601	-0.000586	0.000092	0.000206	-0.000235	-0.000263	-0.000038	-0.000302	0.000637
9.641400	0.000165	-0.000078	0.000465	-0.000660	0.000234	0.000096	0.000149	-0.000433	0.000176	-0.000581	0.000617
9.640700	0.000201	0.000355	-0.000017	-0.000103	0.000349	-0.000410	0.000173	-0.000753	0.000810	-0.000041	0.000417
9.640000	0.000811	-0.000107	0.000640	-0.000832	0.000112	-0.000454	0.000693	-0.000441	-0.000149	-0.000082	-0.000040
9.639300	0.000570	0.000454	0.000039	-0.000247	-0.000369	-0.000086	0.000062	-0.000058	-0.000339	0.000070	0.000049
9.638600	0.000563	-0.000220	-0.000632	-0.000167	0.000651	-0.000487	-0.000622	-0.000384	-0.000113	-0.000373	-0.000222
9.637900	0.000114	0.000479	-0.000256	-0.000629	-0.000160	-0.001124	-0.000065	-0.000368	0.000038	-0.000090	-0.000124
9.637200	-0.000501	0.000107	0.000463	-0.000572	0.000694	-0.000193	-0.000102	-0.000286	-0.000341	0.000470	0.000670
9.636500	-0.000176	-0.000416	0.000424	0.000145	-0.000922	0.000062	0.000129	-0.000247	0.000333	-0.000217	0.000962
9.635800	-0.000364	-0.000191	-0.000100	0.000161	-0.000626	0.000128	0.000350	0.000056	-0.000966	-0.000173	0.000435
9.635100	0.000174	0.000275	-0.000235	0.000374	-0.000599	-0.000626	-0.000213	-0.000485	-0.000507	0.000637	0.000362
9.634400	-0.000088	0.000239	0.000384	0.000080	0.000836	-0.000252	-0.000140	-0.000358	-0.000116	-0.000142	0.000126
9.633700	0.000165	0.000059	-0.000290	-0.000032	0.000184	0.000226	0.000373	-0.000379	-0.000044	0.000011	-0.000398
9.633000	-0.000796	0.000845	-0.001017	0.000696	0.000348	0.000533	-0.000450	-0.000074	0.000055	-0.000228	-0.000363
9.632300	-0.000305	0.000095	-0.000490	-0.000115	0.000786	-0.000254	0.000745	0.000143	-0.000083	-0.000374	0.000003
9.631600	-0.000408	-0.000368	-0.000111	-0.000302	0.000794	-0.000674	-0.000140	-0.000333	-0.000557	-0.000540	-0.000070
9.630900	-0.000586	-0.000394	0.000521	-0.000248	0.000024	-0.000002	0.000076	-0.000415	-0.000487	-0.000539	-0.000541
9.630200	-0.000028	-0.001341	-0.000676	-0.000153	-0.000155	-0.000860	0.000015	0.000354	0.000205	-0.000507	0.000253
9.629500	0.000593	-0.001139	-0.000259	-0.000328	-0.000628	-0.000060	-0.000139	-0.000061	-0.000009	-0.000136	0.000819
9.628800	0.000002	-0.000979	0.000064	0.000048	0.000224	0.000512	-0.000375	0.000374	0.000485	-0.000188	0.000375
9.628100	-0.000104	-0.000653	0.000419	-0.000774	0.000488	0.001271	-0.000360	0.000111	0.000397	0.000052	-0.000210
9.627400	0.000120	-0.000529	0.000848	0.000114	0.000059	0.001030	0.000010	-0.000138	0.000381	0.000020	-0.000108
9.626700	0.000436	-0.000177	0.000004	0.000182	-0.000036	0.000151	0.000461	0.000463	0.000643	0.000023	0.000557
9.626000	-0.000627	-0.000328	0.000117	0.000696	-0.000065	0.000495	0.000144	0.000047	-0.000156	0.000548	0.000941
9.625300	-0.000648	-0.000438	-0.000252	0.001341	-0.000245	0.000424	-0.000170	-0.000060	-0.000535	0.000732	0.000356
9.624600	-0.000045	0.000281	-0.000405	-0.000196	-0.000889	0.000262	-0.000387	0.000306	-0.000349	0.000364	-0.000739
9.623900	-0.000079	-0.000053	-0.000496	0.000587	0.000240	0.000534	-0.000382	-0.000144	-0.001172	0.000418	-0.000093
9.623200	0.000255	-0.000330	-0.000601	0.000787	0.000210	0.000886	-0.000146	-0.000207	-0.000517	0.000118	0.000055
9.622500	0.000841	0.000068	-0.000190	0.000272	0.000062	-0.000487	-0.000050	-0.000660	-0.000397	0.000149	-0.000302
9.621800	-0.000347	-0.000649	0.000009	0.000266	-0.000492	-0.000251	-0.000094	-0.000617	0.000516	0.000353	0.000097
9.621100	-0.000530	0.000318	0.000254	-0.000610	-0.000699	-0.000083	0.000108	-0.000375	0.000304	0.000096	0.000292
9.620400	-0.000636	0.000642	0.000275	-0.000292	-0.000274	-0.000015	0.000344	-0.000294	-0.000108	-0.000218	0.000142
9.619700	-0.000148	0.001200	0.000353	0.000022	-0.000471	0.000147	-0.000022	0.000086	-0.000057	-0.000428	-0.000001
9.619000	0.000732	0.000797	0.000254	-0.000112	-0.000182	-0.000208	0.000216	0.000294	-0.000521	0.000820	-0.000564
9.618300	0.000345	0.000776	0.000127	0.000900	-0.000492	-0.000182	0.000081	0.000277	0.000149	0.000435	-0.000788
9.617600	-0.000402	0.000404	-0.000156	0.000340	-0.000465	0.000156	-0.000835	0.000809	0.000042	0.000510	0.000519
9.616900	-0.000043	0.000718	-0.000000	-0.000332	-0.000038	0.000743	-0.000121	0.000520	0.000206	0.000196	0.000144
9.616200	0.000234	0.000561	-0.000164	-0.000129	0.000263	0.000325	0.000602	0.000228	0.000187	-0.000117	-0.001049
9.615500	0.000455	0.000150	-0.000440	-0.000272	0.000230	0.000429	0.000587	0.000156	0.000729	0.000068	0.000352
9.614800	0.000230	-0.000192	0.000386	0.000857	0.000319	0.000232	0.000681	0.000465	0.000694	0.000237	0.000464
9.614100	-0.000021	-0.000572	0.000548	0.001195	0.000909	-0.000064	0.000333	0.000129	0.000592	0.000082	0.000026
9.613400	0.000069	0.000111	0.000040	0.000394	0.000441	-0.000284	0.000035	0.000348	0.000441	-0.000401	0.000052
9.612700	0.000249	-0.000053	0.000112	0.000414	-0.000119	-0.000279	-0.000348	-0.000449	0.000108	0.000050	0.000258
9.612000	-0.000402	-0.000642	-0.000226	-0.000017	0.000305	-0.000352	-0.000298	-0.000059	-0.000171	-0.000419	-0.000174
9.611300	-0.000086	-0.000526	-0.000114	0.000053	-0.000057	-0.000691	-0.000972	0.000079	-0.000418	-0.000759	-0.000849
9.610600	0.000091	-0.000142	-0.000183	0.000754	-0.000189	-0.000393	-0.000770	-0.000334	-0.000817	-0.000127	-0.000230
9.609900	-0.000533	0.000031	-0.000061	0.000258	-0.000441	-0.000473	-0.000003	-0.000124	-0.000389	0.000168	0.000005
9.609200	-0.000337	-0.000198	-0.000643	-0.000811	0.000027	-0.000303	-0.000234	-0.000022	-0.000329	-0.000198	0.000564
9.608500	-0.000248	0.000235	-0.000567	-0.000315	-0.000002	-0.000889	-0.000207	0.000530	-0.000331	-0.000540	0.000053
9.607800	-0.000575	0.000152	-0.000467	0.000034	-0.000309	-0.000790	-0.000462	0.000110	0.000253	-0.000303	0.000238
9.607100	-0.000282	-0.000071	-0.000561	-0.000516	-0.000454	-0.000618	-0.000929	0.000048	0.000345	0.000268	-0.000140
9.606400	-0.000124	-0.000788	-0.000411	-0.000179	-0.000053	-0.000733	0.000221	0.000368	0.001003	-0.000254	0.000107
9.605700	0.000129	-0.000881	-0.000302	-0.000112	0.000122	0.000291	-0.000292	0.000249	0.000702	0.000030	-0.000127
9.605000	0.000485	0.000030	0.000416	0.000027	0.000678	0.000526	0.000183	0.000104	-0.000084	0.000167	0.000059
9.604300	0.000198	0.000794	0.000523	-0.000203	-0.000152	0.000382	0.000366	-0.000134	-0.000300	-0.000476	-0.000371
9.603600	-0.000017	0.000632	-0.000052	-0.000050	0.000626	0.000209	0.000722	-0.000351	-0.000777	0.000121	-0.000536
9.602900	-0.000331	0.000368	0.000165	-0.000130	0.000384	0.000125	0.000374	-0.000478	-0.000128	0.000069	-0.000717
9.602200	-0.000192	-0.000060	0.000132	-0.000429	-0.000497	0.000395	0.001043	-0.000197	-0.000469	0.000295	-0.000036
9.601500	0.000907	-0.000162	0.000287	0.000076	-0.000712	0.001613	0.000076	-0.000411	-0.000473	-0.000097	-0.000219
9.600800	0.000477	0.000607	-0.000035	-0.000167	-0.000261	0.000761	-0.001338	-0.000162	-0.000374	-0.000036	0.000429
9.600100	-0.000709	-0.000441	-0.000097	-0.000197	0.000197	0.000275	-0.000795	0.000104	-0.000364	-0.000151	-0.000122
9.599400	-0.000049	0.000186	0.000018	-0.000487	0.000267	0.000034	-0.000132	0.000192	-0.000288	-0.000218	-0.000238
9.598700	-0.000087	0.000770	0.000373	-0.000502	0.000066	-0.000693	-0.000022	0.000131	0.000002	-0.000796	-0.000324
9.598000	-0.000475	0.000526	0.000372	-0.000543	-0.000394	-0.000058	-0.000057	0.000126	0.000407	-0.000393	-0.001497
9.597300	0.000083	0.000804	0.000036	-0.000145	-0.000472	-0.000513	0.000325	-0.000430	0.000073	-0.000154	-0.000982
9.596600	0.000676	-0.000109	-0.000624	-0.000126	-0.000233	-0.000658	0.000578	0.000526	-0.000372	0.000242	-0.000158
9.595900	0.000656	0.000371	-0.000359	-0.000111	-0.000395	0.000162	0.000070	0.000206	-0.000166	0.000112	0.001100
9.595200	0.000028	0.000103	-0.000019	-0.000351	0.000359	0.000134	0.000402	-0.000099	-0.000677	-0.000651	0.001510
9.594500	-0.000265	0.000608	-0.000092	-0.000323	0.000541	0.000573	0.000282	-0.000252	-0.000102	0.000225	0.001032
9.593800	-0.000547	0.000551	0.000052	-0.000120	0.000727	0.000273	-0.000149	-0.000823	0.000883	0.000836	0.000052
9.593100	-0.000293	0.000201	0.000301	0.000082	-0.000154	-0.000033	0.000460	-0.000447	0.000864	0.000189	-0.000094
9.592400	-0.000285	-0.000660	0.000239	-0.000178	-0.000674	0.000528	0.000630	0.000018	-0.000143	0.000231	0.000922
9.591700	-0.000295	-0.000407	0.000197	-0.000233	-0.000880	0.000236	0.000629	0.000263	-0.000213	0.000103	0.000095
9.591000	-0.000653	-0.000422	0.000300	0.000109	0.000077	-0.000213	-0.000451	0.000009	0.000036	0.000132	-0.000272
9.590300	-0.000489	-0.000127	0.000147	-0.000069	0.000799	-0.000172	-0.000212	0.000057	-0.000207	0.000335	-0.000595
9.589600	-0.000307	-0.000383	0.000321	-0.000163	0.000085	-0.000127	-0.001243	0.000215	-0.000501	0.000412	-0.000220
9.588900	0.000318	-0.000629	0.000133	-0.000288	0.000068	-0.000319	-0.000681	-0.000034	-0.000161	0.000649	-0.000329
9.588200	0.000052	0.000829	0.000581	0.000469	0.000137	-0.000686	-0.000344	0.000712	0.000792	-0.000495	-0.000222
9.587500	-0.000217	0.000890	0.000039	0.000807	-0.000302	-0.000802	-0.000309	0.000376	0.000179	0.000140	-0.000578
9.586800	-0.000235	0.000280	-0.000194	-0.000524	0.000256	0.000640	0.000493	-0.000256	-0.000378	0.000042	-0.000349
9.586100	0.000479	-0.000393	-0.001029	-0.000062	-0.000438	0.001128	0.000073	-0.000594	-0.000349	-0.000183	0.000503
9.585400	0.000555	-0.000184	-0.000959	0.000634	0.000136	0.000657	0.000313	-0.000264	-0.000661	0.000434	0.000368
9.584700	0.000593	-0.000176	-0.000717	0.001227	0.000875	-0.000438	0.000021	0.000064	-0.000208	-0.000655	-0.000352
9.584000	0.000747	-0.001301	-0.000873	0.000449	0.000701	-0.000219	-0.000103	-0.000267	-0.000157	-0.000485	0.000092
9.583300	0.000656	-0.000941	-0.000274	0.000508	-0.000304	-0.000795	-0.000779	-0.000170	-0.000337	-0.000210	-0.000434
9.582600	0.000781	-0.001265	0.000325	0.000015	-0.000610	0.000110	-0.000569	0.000330	-0.000102	0.000572	-0.000455
9.581900	0.000531	-0.000733	0.000576	-0.000303	-0.000714	-0.000100	0.000368	-0.000223	0.000385	0.001191	0.000009
9.581200	0.000399	-0.000183	-0.000526	-0.000913	-0.000025	-0.000206	0.001107	-0.000313	0.000687	0.000302	-0.000219
9.580500	0.000580	0.000587	-0.000194	-0.000301	-0.000235	-0.001162	0.000240	-0.000348	0.000290	0.000077	0.000519
9.579800	0.000000	0.000068	0.000276	0.000219	-0.000380	-0.000232	0.000357	0.000012	0.000282	-0.000154	0.000113
9.579100	-0.000169	-0.000155	0.000077	-0.000535	-0.000185	-0.000548	-0.000160	0.000287	0.000538	-0.000571	0.000181
9.578400	-0.000555	-0.000487	0.000264	-0.000617	-0.000469	-0.000604	0.000345	0.000415	0.000029	-0.000606	-0.000347
9.577700	-0.000507	0.000164	0.000425	-0.000141	0.000552	0.000032	0.000565	0.000415	-0.000020	0.000093	-0.000511
9.577000	-0.000614	-0.000030	0.000439	0.000304	-0.000316	0.000519	0.000096	0.000594	0.000559	0.000141	-0.000625
9.576300	0.000048	0.000673	0.000243	-0.000033	0.000228	0.000220	-0.000261	0.000049	0.001037	-0.000592	0.000538
9.575600	0.000191	0.000104	0.000582	-0.000123	-0.000185	-0.000266	-0.000317	0.000158	-0.000028	-0.000080	0.000128
9.574900	-0.000380	0.000200	0.000885	-0.000096	0.000643	-0.000320	0.000221	-0.000038	0.000127	0.000103	0.000600
9.574200	-0.000530	-0.000321	0.000961	-0.000343	0.000198	0.001271	-0.000262	0.000013	0.000393	0.000152	0.000756
9.573500	-0.000261	0.000195	0.000315	0.000031	0.000529	0.000329	-0.000342	0.000377	-0.000034	-0.000060	-0.000157
9.572800	0.000076	0.000510	0.000089	-0.000044	0.000354	0.000998	0.000805	0.000123	-0.000000	0.000862	-0.000113
9.572100	0.000314	0.000097	-0.000499	0.000030	0.000665	0.000549	0.000848	-0.000290	-0.000123	-0.000273	0.000389
9.571400	0.000744	0.000398	-0.000141	-0.000787	0.000208	0.000264	0.000684	-0.000020	-0.000059	0.000354	0.000273
9.570700	-0.000268	0.000320	0.000149	-0.000241	-0.000337	-0.000309	0.000220	0.000461	-0.000101	-0.000293	-0.000278
9.570000	-0.000070	-0.000466	0.000702	-0.000344	-0.000449	-0.000367	-0.000120	0.000009	-0.000363	-0.000297	-0.000322
9.569300	0.000312	-0.000526	0.000284	0.000215	-0.000253	-0.000113	0.000794	0.000188	-0.000299	0.000336	-0.000344
9.568600	0.000092	-0.000040	-0.000251	-0.000042	0.000089	0.000224	0.000037	0.000091	0.000103	-0.000107	-0.000260
9.567900	0.000242	-0.000660	-0.000514	-0.000170	0.000429	-0.000194	-0.000521	-0.000595	-0.000202	0.000292	-0.000224
9.567200	-0.000440	-0.000225	-0.000045	-0.000116	0.000397	-0.000088	-0.000005	-0.000554	-0.000198	0.000003	0.000537
9.566500	0.000188	-0.000377	0.000846	-0.000387	0.000336	-0.001004	0.000076	0.000086	0.000267	0.000125	0.000298
9.565800	-0.000021	-0.000056	0.000271	0.000094	-0.000104	-0.000804	0.000383	0.000395	0.000302	-0.000072	-0.000056
9.565100	0.000078	0.000367	0.000469	0.000554	-0.000175	-0.000062	0.000250	0.000012	-0.000360	-0.000179	0.000094
9.564400	0.000154	0.000484	0.000169	0.000543	-0.000752	0.000591	0.000121	-0.000246	0.000366	-0.000302	0.000094
9.563700	-0.000048	0.000231	-0.000258	0.000574	-0.000480	0.000829	-0.000154	0.000096	0.000161	-0.000106	0.000234
9.563000	0.000394	0.000617	-0.001025	-0.000118	0.000310	0.000009	0.000006	0.000124	-0.000231	0.000023	0.000522
9.562300	-0.000671	0.000714	-0.000839	-0.000412	-0.000034	-0.000059	-0.000253	-0.000320	-0.000018	0.000718	0.000635
9.561600	-0.000531	0.000679	-0.000573	-0.000100	-0.000366	-0.000814	0.000325	0.000051	-0.000241	0.000168	0.000250
9.560900	0.000276	0.000299	-0.000447	-0.000393	-0.000231	-0.001235	0.000256	0.000095	0.000065	-0.000108	-0.000379
9.560200	-0.000487	-0.000550	-0.000433	-0.000320	-0.000029	-0.000854	-0.000893	-0.000355	-0.000390	0.000014	-0.000431
9.559500	-0.000589	-0.000639	-0.000172	0.000128	-0.000250	0.000194	-0.001136	-0.000387	0.000213	0.000434	-0.000853
9.558800	-0.000470	-0.000662	-0.000068	0.000379	-0.000316	-0.000172	-0.000199	-0.000031	-0.000133	0.000083	0.000005
9.558100	0.000235	0.000440	-0.000909	0.000559	0.000196	-0.000290	-0.000924	0.000171	-0.000005	-0.000506	0.000425
9.557400	0.000398	0.000667	-0.000385	-0.000001	0.000115	0.000328	-0.001241	-0.000000	0.000294	-0.000389	0.000425
9.556700	0.000338	-0.000095	0.000132	0.000127	-0.000137	0.000187	0.000722	0.000004	0.000407	-0.000180	0.000043
9.556000	0.000581	-0.000177	0.000610	0.000017	0.000375	-0.000178	0.001104	-0.000253	0.000410	-0.000022	-0.000343
9.555300	0.000128	-0.000321	-0.000106	0.000421	0.000719	0.000085	-0.000171	-0.000073	0.000069	0.000441	-0.000197
9.554600	0.000143	-0.000386	-0.000176	0.000258	0.000919	0.001175	-0.000281	-0.000274	-0.000563	0.000066	0.000621
9.553900	-0.000282	0.000429	0.000467	0.000582	0.000709	0.000352	-0.000393	-0.000323	-0.000300	-0.000285	0.000126
9.553200	0.000125	0.000633	0.000400	0.000461	0.000206	0.000656	0.000350	-0.000129	-0.000107	-0.000101	-0.000668
9.552500	-0.000267	0.000524	-0.000365	0.000069	-0.000379	0.000625	-0.000256	0.000205	0.000059	0.000023	0.000003
